windowSize,wel_screen.started,wel_screen.stopped,participant,group,DOB (DD/MM/YEAR),Age,Nationality,Language you learned multiplication table,session,date,expName,psychopyVersion,OS,frameRate,MAC_warning.started,MAC_warning.stopped,typing_speed_instr.started,typing_speed_instr.stopped,typing_instr_resp.keys,typing_instr_resp.rt,typing_instr_resp.duration,cross_250ms.started,cross_250ms.stopped,typing_speed_task.started,typing_response,typing_speed_task.stopped,typing_rt,typing_score,typingSpeed_input_resp.keys,typingSpeed_input_resp.rt,typingSpeed_input_resp.duration,typing_speed_trials.thisRepN,typing_speed_trials.thisTrialN,typing_speed_trials.thisN,typing_speed_trials.thisIndex,typing_speed_trials.ran,typing_speed_stim,typing_speed_report.started,typing_speed_report.stopped,typing_report_resp.keys,typing_report_resp.rt,typing_report_resp.duration,fluency_task.started,fluency_task.stopped,practice_screen.started,practice_screen.stopped,vpt_trial_resp1.keys,vpt_trial_resp1.rt,vpt_trial_resp1.duration,fluencyStim.started,typedResponse,fluencyStim.stopped,fluency_rt,fluency_score,fluencyInputResp.keys,fluencyInputResp.rt,fluencyInputResp.duration,fluency_FB.started,fluency_FB.stopped,fluencyPracLoop.thisRepN,fluencyPracLoop.thisTrialN,fluencyPracLoop.thisN,fluencyPracLoop.thisIndex,fluencyPracLoop.ran,problem,answers,beginTrial_screen.started,beginTrial_screen.stopped,timer_counter.started,timer_counter.stopped,fluencyLoop.thisRepN,fluencyLoop.thisTrialN,fluencyLoop.thisN,fluencyLoop.thisIndex,fluencyLoop.ran,vpt_task_name.started,vpt_task_name.stopped,patternGrid.started,patternGrid.stopped,blank1000.started,blank1000.stopped,respGrid.started,vptCorrect,vpt_rt,respGrid.stopped,respMouse.x,respMouse.y,respMouse.leftButton,respMouse.midButton,respMouse.rightButton,vpt_FB.started,vpt_FB.stopped,vptPracticeLoop.thisRepN,vptPracticeLoop.thisTrialN,vptPracticeLoop.thisN,vptPracticeLoop.thisIndex,vptPracticeLoop.ran,trialType,tiles,rows,cols,counter_vpt.started,counter_vpt.stopped,vptTrialLoop.thisRepN,vptTrialLoop.thisTrialN,vptTrialLoop.thisN,vptTrialLoop.thisIndex,vptTrialLoop.ran,noOfBlocks,TASK_B.thisRepN,TASK_B.thisTrialN,TASK_B.thisN,TASK_B.thisIndex,TASK_B.ran,controlTaskOrder.thisRepN,controlTaskOrder.thisTrialN,controlTaskOrder.thisN,controlTaskOrder.thisIndex,controlTaskOrder.ran,nRepsTask1,nRepsTask2,nRepsTask3,stroop_task.started,stroop_task.stopped,stroopTask_instruction2.started,stroopTask_instruction2.stopped,blank250.started,blank250.stopped,stroopStim.started,stroopStim.stopped,stroopResp.keys,stroopResp.corr,stroopResp.rt,stroopResp.duration,stroop_FB.started,stroop_FB.stopped,stroopPracLoop.thisRepN,stroopPracLoop.thisTrialN,stroopPracLoop.thisN,stroopPracLoop.thisIndex,stroopPracLoop.ran,stroopCond,leftNo,rightNo,displayProblem,numDistance,leftNo_size,rightNo_size,Dims,keyAnswer,stroopLoop.thisRepN,stroopLoop.thisTrialN,stroopLoop.thisN,stroopLoop.thisIndex,stroopLoop.ran,stroopBlocks.thisRepN,stroopBlocks.thisTrialN,stroopBlocks.thisN,stroopBlocks.thisIndex,stroopBlocks.ran,stroop_condition,stroop_pracFile,ActionInst,instrImage,TASK_A.thisRepN,TASK_A.thisTrialN,TASK_A.thisN,TASK_A.thisIndex,TASK_A.ran,adjustSoundInst.started,adjustSoundInst.stopped,adjustSoundVol.started,adjustSoundVol.stopped,sampleAudio_resp.keys,sampleAudio_resp.rt,sampleAudio_resp.duration,practiceInst_audio.started,practiceInst_audio.stopped,audioStim.started,audioStim.stopped,audioResp.started,subjResponse,audioResp.stopped,audio_rt,DS_score,inputResp.keys,inputResp.rt,inputResp.duration,audio_FB.started,audio_FB.stopped,audioPracticeLoop.thisRepN,audioPracticeLoop.thisTrialN,audioPracticeLoop.thisN,audioPracticeLoop.thisIndex,audioPracticeLoop.ran,digitSpan,digits_audioStim,soundsFile,typeDS,audio_task_name.started,audio_task_name.stopped,audioCounter.started,audioCounter.stopped,audioTrials_Loop.thisRepN,audioTrials_Loop.thisTrialN,audioTrials_Loop.thisN,audioTrials_Loop.thisIndex,audioTrials_Loop.ran,audioBlocks_loop.thisRepN,audioBlocks_loop.thisTrialN,audioBlocks_loop.thisN,audioBlocks_loop.thisIndex,audioBlocks_loop.ran,ConditionFile,digitSpanTask_loop.thisRepN,digitSpanTask_loop.thisTrialN,digitSpanTask_loop.thisN,digitSpanTask_loop.thisIndex,digitSpanTask_loop.ran,dsFile,TASK_C.thisRepN,TASK_C.thisTrialN,TASK_C.thisN,TASK_C.thisIndex,TASK_C.ran,mult_task.started,mult_task.stopped,verification_test.started,verification_test.stopped,veriStim_resp.keys,veriStim_resp.corr,veriStim_resp.rt,veriStim_resp.duration,verification_FB.started,verification_FB.stopped,verificationPracLoop.thisRepN,verificationPracLoop.thisTrialN,verificationPracLoop.thisN,verificationPracLoop.thisIndex,verificationPracLoop.ran,mult_problem,mult_answer,mult_type,error_distance,interferenceScore,problemType,interferenceLevel,problemSize,img_leftButton,img_rightButton,startTask.started,startTask.stopped,veriLoop.thisRepN,veriLoop.thisTrialN,veriLoop.thisN,veriLoop.thisIndex,veriLoop.ran,veriBlock.thisRepN,veriBlock.thisTrialN,veriBlock.thisN,veriBlock.thisIndex,veriBlock.ran,verificationFiles,theEnd.started,theEnd.stopped,end_resp.keys,end_resp.rt,end_resp.duration
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.3093,659.5524,659.5524,660.1589,right,1,0.5857,,,,,,,,,magnitude,1,6,1 | 6,5,0.06,0.06,neutral,right,0,9,9,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.1593,660.4024,660.4024,661.4092,right,1,0.99,,,,,,,,,magnitude,1,3,1 | 3,2,0.065,0.05,incongruent,right,0,10,10,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.4095,661.6593,661.6593,662.5091,left,1,0.8167,,,,,,,,,magnitude,3,1,3 | 1,2,0.065,0.05,congruent,left,0,11,11,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.5095,662.7518,662.7519,663.7756,right,1,1.0013,,,,,,,,,magnitude,6,7,6 | 7,1,0.065,0.05,incongruent,right,0,12,12,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.7758,664.0188,664.0188,665.7421,left,1,1.7029,,,,,,,,,magnitude,4,3,4 | 3,1,0.05,0.065,incongruent,left,0,13,13,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.7423,665.9921,665.9921,666.8587,right,1,0.8374,,,,,,,,,magnitude,2,7,2 | 7,5,0.065,0.05,incongruent,right,0,14,14,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.8589,667.1097,667.1097,668.0587,left,1,0.917,,,,,,,,,magnitude,6,1,6 | 1,5,0.05,0.065,incongruent,left,0,15,15,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.059,668.3013,668.3013,669.3089,right,1,0.9899,,,,,,,,,magnitude,6,7,6 | 7,1,0.06,0.06,neutral,right,0,16,16,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.3092,669.568,669.568,670.3858,left,1,0.8007,,,,,,,,,magnitude,7,6,7 | 6,1,0.05,0.065,incongruent,left,0,17,17,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.386,670.6251,670.6252,671.3591,left,1,0.6999,,,,,,,,,magnitude,9,4,9 | 4,5,0.065,0.05,congruent,left,0,18,18,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.3594,671.6026,671.6027,674.6588,left,1,3.0334,,,,,,,,,magnitude,9,8,9 | 8,1,0.065,0.05,congruent,left,0,19,19,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.6591,674.9093,674.9093,675.5753,right,1,0.6349,,,,,,,,,magnitude,3,8,3 | 8,5,0.05,0.065,congruent,right,0,20,20,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.5756,675.8183,675.8183,676.4853,right,1,0.6501,,,,,,,,,magnitude,1,2,1 | 2,1,0.06,0.06,neutral,right,0,21,21,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.4855,676.7349,676.7349,677.792,left,1,1.0333,,,,,,,,,magnitude,9,7,9 | 7,2,0.05,0.065,incongruent,left,0,22,22,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.7921,678.0418,678.0419,678.8419,right,1,0.7684,,,,,,,,,magnitude,8,9,8 | 9,1,0.06,0.06,neutral,right,0,23,23,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.8421,679.0923,679.0923,680.1918,right,1,1.071,,,,,,,,,magnitude,2,4,2 | 4,2,0.065,0.05,incongruent,right,0,24,24,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.192,680.4426,680.4426,681.1417,left,1,0.6687,,,,,,,,,magnitude,4,2,4 | 2,2,0.06,0.06,neutral,left,0,25,25,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.1419,681.4016,681.4017,682.201,right,1,0.7828,,,,,,,,,magnitude,3,4,3 | 4,1,0.065,0.05,incongruent,right,0,26,26,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.2012,682.4515,682.4515,683.1918,left,1,0.7169,,,,,,,,,magnitude,9,4,9 | 4,5,0.05,0.065,incongruent,left,0,27,27,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.1921,683.4516,683.4516,684.1084,right,1,0.6367,,,,,,,,,magnitude,4,9,4 | 9,5,0.065,0.05,incongruent,right,0,28,28,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.1086,684.3587,684.3587,685.1178,right,1,0.733,,,,,,,,,magnitude,2,4,2 | 4,2,0.06,0.06,neutral,right,0,29,29,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.118,685.3583,685.3583,686.2252,right,1,0.8329,,,,,,,,,magnitude,3,8,3 | 8,5,0.065,0.05,incongruent,right,0,30,30,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.2253,686.4753,686.4754,687.2756,right,1,0.7673,,,,,,,,,magnitude,1,2,1 | 2,1,0.065,0.05,incongruent,right,0,31,31,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.2759,687.525,687.525,688.2751,right,1,0.7215,,,,,,,,,magnitude,2,7,2 | 7,5,0.06,0.06,neutral,right,0,32,32,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.2755,688.5183,688.5183,689.1416,left,1,0.5997,,,,,,,,,magnitude,8,3,8 | 3,5,0.065,0.05,congruent,left,0,33,33,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.1419,689.401,689.4011,690.0748,right,1,0.6501,,,,,,,,,magnitude,6,8,6 | 8,2,0.065,0.05,incongruent,right,0,34,34,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.0751,690.3344,690.3344,690.9679,right,1,0.6169,,,,,,,,,magnitude,6,8,6 | 8,2,0.05,0.065,congruent,right,0,35,35,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.9681,691.209,691.2091,691.875,right,1,0.633,,,,,,,,,magnitude,2,4,2 | 4,2,0.05,0.065,congruent,right,0,36,36,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,19125,BAC,31/03/2003,20,British,english ,001,2024-02-08_14h40.32.599,OS3_BU_Mult_verification,2023.2.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.8754,692.1257,692.1257,692.7585,left,1,0.5998,,,,,,,,,magnitude,8,6,8 | 6,2,0.06,0.06,neutral,left,0,37,37,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
